candidate,feature,label
outlierdetection query,"0.0,1.0,1.1,0.27875345945358276,-0.3723616600036621,-0.31324857473373413",0
Outlier Detection,"0.0,1.0,0.85,-10.581685066223145,4.882986068725586,3.442570209503174",1
memory block size LRB page size RRB,"0.0,1.0,1.75,-1.9010951519012451,2.1991121768951416,3.3625988960266113",1
utilizes spatial information,"0.0,1.0,1.4,5.096572399139404,0.9434795379638672,5.223315715789795",0
CRR value calculation,"0.0,1.0,1.05,0.29666242003440857,0.5681859850883484,0.36252549290657043",0
satellite images,"0.0,1.0,0.8,-2.664914608001709,1.698070764541626,0.9324960708618164",0
Traffic Volume LRB Time,"0.0,1.0,1.15,-5.6454243659973145,1.6088978052139282,4.361644268035889",1
SpatialTemporal Neighborhood SpatialTemporal Window,"0.0,1.0,2.55,-0.29392731189727783,-1.1089493036270142,2.1107048988342285",1
outliers Breunig,"0.0,1.0,0.8,4.773519039154053,1.9508283138275146,4.743923187255859",0
probability ff,"0.0,1.0,0.7,1.1252137422561646,-0.30619966983795166,2.2984418869018555",0
CI,"0.0,1.0,0.1,-0.036568377166986465,0.1157553419470787,-0.21256236732006073",1
data set regardless,"0.0,1.0,0.95,0.986797571182251,4.609086513519287,2.310004711151123",0
Detector map,"0.0,1.0,0.6,-0.0887521505355835,-0.8616323471069336,0.44557756185531616",0
different data,"0.0,1.0,0.7,1.4579668045043945,6.779776096343994,3.395988941192627",0
Cell Tree OPTICSOF Algorithms,"0.0,1.0,1.45,-3.3479034900665283,3.3024795055389404,1.7823988199234009",1
al LSB,"0.0,1.0,0.3,1.851879358291626,-1.9633190631866455,2.5919456481933594",0
key idea,"0.0,1.0,0.4,0.8373537063598633,0.6237986087799072,0.7267742156982422",0
RSB clusters,"0.0,1.0,0.6,0.3755343556404114,0.3681813180446625,0.29697534441947937",0
weather prediction Outliers,"0.0,1.0,1.35,4.876358509063721,1.7586147785186768,4.666347503662109",0
normal variables,"0.0,1.0,0.8,-0.2804395258426666,1.459157943725586,0.7678096890449524",0
new measure,"0.0,1.0,0.55,0.1708240956068039,1.1222968101501465,0.9635072946548462",0
RRB LRB,"0.0,1.0,0.35,0.0,0.0,0.0",0
clustering structure Outliers,"0.0,1.0,1.45,3.183892011642456,2.123659372329712,3.6473467350006104",0
ramp meter control,"0.0,1.0,0.9,-5.3034162521362305,-0.38937294483184814,2.44197678565979",0
Test Results,"0.0,1.0,0.6,4.44509220123291,-5.9596123695373535,7.586627960205078",0
TR,"0.0,1.0,0.1,-0.021109485998749733,-0.0900827944278717,0.7125157713890076",1
aggregate function,"0.0,1.0,0.9,-0.3614448010921478,0.7332504391670227,0.08924347162246704",0
top n points,"0.0,1.0,0.6,-1.0812667608261108,4.797689914703369,1.7746866941452026",0
RSB Zordering LSB,"0.0,1.0,0.85,0.0,0.0,0.0",0
graphical space,"0.0,1.0,0.75,-0.7718111872673035,-0.12989236414432526,0.5145061016082764",0
I394,"0.0,1.0,0.2,0.0,0.0,0.0",0
Twin Cities,"0.0,1.0,0.55,-1.599867820739746,0.8939481973648071,1.0364844799041748",0
spatial data,"0.0,1.0,0.6,5.981991767883301,7.481833457946777,7.640405654907227",1
detection task,"0.0,1.0,0.7,-6.411168098449707,9.152774810791016,4.160306930541992",0
specific station,"0.0,1.0,0.8,0.7115380764007568,-5.6380839347839355,4.971906661987305",0
AvgDist Set,"0.0,1.0,0.55,0.3586158752441406,1.2901755571365356,0.622427225112915",0
peeling depth LSB,"0.0,1.0,0.85,0.06446947902441025,-0.05762266367673874,0.5634647011756897",0
normal distribution Volume Distribution,"0.0,1.0,1.95,-3.235520362854004,4.283409595489502,2.0491020679473877",1
operational purposes,"0.0,1.0,1.0,-0.13687604665756226,-0.012173965573310852,0.7268898487091064",0
node x,"0.0,1.0,0.3,1.8640251159667969,5.150048732757568,3.859159469604492",0
ROD,"0.0,1.0,0.15,0.16313230991363525,-0.2346838265657425,0.2640082538127899",1
traffic volume distribution Probability Volume Normal Distribution Probability Plot,"0.0,1.0,4.15,-3.889911651611328,3.489164113998413,2.016357898712158",1
tenth ACM SIGKDD,"0.0,1.0,0.8,-0.7517931461334229,0.33956968784332275,0.12500454485416412",0
standard deviation,"0.0,1.0,0.9,-1.7030216455459595,1.865277647972107,1.0652613639831543",0
RSB,"0.0,1.0,0.15,0.0,0.0,0.0",1
ND,"0.0,1.0,0.1,0.17899924516677856,-0.2268959879875183,-0.0054442002438008785",1
different circumstances,"0.0,1.0,1.15,0.42302364110946655,1.289959192276001,0.6631956696510315",0
nodes Given route RN,"0.0,1.0,1.0,0.15274491906166077,0.824334442615509,0.3930140435695648",1
confident colocation rules,"0.0,1.0,1.3,0.12786765396595,0.32103580236434937,0.7445894479751587",0
IO efficient algorithm,"0.0,1.0,1.1,4.738527774810791,0.8777570724487305,5.2369585037231445",0
Large Datasets CTR Yan Huang Hui Xiong Shashi Shekhar Jian Pei Mining,"0.0,1.0,3.45,0.23289889097213745,-0.8323025703430176,2.100062131881714",1
items Numerous,"0.0,1.0,0.7,0.5187957286834717,1.9699349403381348,0.9945874214172363",0
white rectangle,"0.0,1.0,0.75,-0.34674662351608276,0.3204355835914612,0.3401704728603363",0
Knowledge discovery,"0.0,1.0,0.95,0.13497455418109894,1.0353093147277832,0.4696919322013855",0
fixed Euclidean distance Second,"0.0,1.0,1.55,-0.8866419196128845,0.7552782297134399,0.8536486625671387",1
discordancy tests LSB,"0.0,1.0,1.05,-0.9958451986312866,3.42317795753479,1.2757891416549683",0
metropolitan area,"0.0,1.0,0.85,0.09731603413820267,-0.16012932360172272,0.6587338447570801",0
relative degree,"0.0,1.0,0.75,-4.328973293304443,1.7960155010223389,1.3365414142608643",0
R page accesses,"0.0,1.0,0.75,-0.45326876640319824,2.295051336288452,0.9491134285926819",0
I3,"0.0,1.0,0.1,0.0,0.0,0.0",0
DAAH049520003,"0.0,1.0,0.65,0.0,0.0,0.0",0
anomalous windows Proceedings,"0.0,1.0,1.45,-1.5975579023361206,0.586589515209198,0.527014434337616",0
spatial graph structure,"0.0,1.0,1.15,4.2209272384643555,2.3895373344421387,4.31567907333374",0
detected outlier stations,"0.0,1.0,1.25,-5.195933818817139,0.9525026082992554,2.949532985687256",0
detector station,"0.0,1.0,0.8,0.4859389066696167,-5.946667194366455,5.328861236572266",0
incorrect identification,"0.0,1.0,1.2,0.42543601989746094,-0.4124765396118164,0.5210781097412109",0
traffic flow information,"0.0,1.0,1.2,-1.5319868326187134,1.2026476860046387,3.109781265258789",0
Santa Fe New Mexico Sanjay Chawla Pei Sun SLOM,"0.0,1.0,2.3,-0.14688825607299805,0.5799915194511414,0.5840190649032593",1
scientific data analysis,"0.0,1.0,1.2,4.300438404083252,2.991774559020996,5.777249813079834",0
TH5,"0.0,1.0,0.15,0.0,0.0,0.0",0
bivariate point clouds OPTICS Efficient algorithms,"0.0,1.0,2.5,0.006563723087310791,-0.7194249033927917,0.762978732585907",1
station level Figure,"0.0,1.0,1.0,0.820507824420929,-4.108173847198486,4.983983993530273",0
performance ranking,"0.0,1.0,0.95,-4.2066521644592285,-4.141394138336182,3.2528936862945557",0
NASA,"0.0,1.0,0.2,0.9161582589149475,-0.9700677990913391,1.741207242012024",0
RRB Histogram,"0.0,1.0,0.65,0.38462159037590027,-0.35158249735832214,0.4881505072116852",0
TH62,"0.0,1.0,0.2,0.0,0.0,0.0",0
efficient computation method,"0.0,1.0,1.4,-2.7326500415802,0.22964900732040405,1.7723218202590942",0
CRR value Average,"0.0,1.0,0.85,-0.07316895574331284,0.6241169571876526,0.4458344876766205",0
I694,"0.0,1.0,0.2,0.0,0.0,0.0",0
Twin Cities Highway Connectivity Graph LRB TCHCG RRB,"0.0,1.0,2.6,0.13774582743644714,0.7610504031181335,1.0175037384033203",1
approaches LSB,"0.0,1.0,0.7,0.2548736035823822,1.144544243812561,0.5035586953163147",0
abnormal station LRB Station,"0.0,1.0,1.4,0.7834721207618713,-7.254282474517822,6.679177761077881",1
neighborhoodbased test,"0.0,1.0,1.1,6.186903953552246,-9.197093963623047,11.186749458312988",0
aggregate distribution,"0.0,1.0,1.1,-0.537750244140625,2.377713441848755,0.7074844241142273",0
various choices,"0.0,1.0,0.75,-0.4854930639266968,-0.28542545437812805,0.27868330478668213",0
spatial statistics,"0.0,1.0,0.9,4.9284491539001465,1.7516143321990967,4.792270660400391",0
convex hull layers,"0.0,1.0,0.9,-1.9850136041641235,-0.8194791674613953,1.2370203733444214",0
metric spatial data set,"0.0,1.0,1.15,3.122041702270508,4.308850288391113,4.236596584320068",1
route RN,"0.0,1.0,0.4,-0.09003321081399918,0.21962608397006989,-0.008426490239799023",0
ChangTien Lu Yufeng Kou Jiang Zhao Li Chen Detecting,"0.0,1.0,2.6,-0.8348102569580078,-0.7553147077560425,1.9697328805923462",1
spatial locations,"0.0,1.0,0.85,4.7479119300842285,1.6913951635360718,4.927953720092773",0
attribute data set,"0.0,1.0,0.9,2.4397172927856445,7.283935546875,4.229613780975342",0
implicit spatial patterns,"0.0,1.0,1.25,3.412828207015991,1.3583884239196777,3.400672197341919",0
attribute values,"0.0,1.0,0.8,4.752552032470703,8.285767555236816,6.12129020690918",1
R nodes,"0.0,1.0,0.35,0.07288661599159241,3.149686098098755,1.3916518688201904",1
Cost Model,"0.0,1.0,0.5,-1.361896276473999,7.099430561065674,2.745171546936035",1
Neighborhood Multidimensional,"0.0,1.0,1.45,0.8141688108444214,-1.0962998867034912,1.6801615953445435",0
real numbers,"0.0,1.0,0.6,1.0146178007125854,-4.8841872215271,4.595184326171875",0
spatial graph CI,"0.0,1.0,0.8,3.9904708862304688,1.6782746315002441,3.875216245651245",0
spatial graph connectivity,"0.0,1.0,1.3,4.464663028717041,1.9374891519546509,4.412399768829346",0
spatial graph neighborhood,"0.0,1.0,1.3,4.663024425506592,0.9819602966308594,4.932570934295654",0
cost model,"0.0,1.0,0.5,-1.361896276473999,7.099430561065674,2.745171546936035",1
performance analysis,"0.0,1.0,1.0,0.6364912986755371,-4.910253047943115,8.65208625793457",0
page accesses,"0.0,1.0,0.65,-0.3012458086013794,1.7990443706512451,0.8329219818115234",1
time periods,"0.0,1.0,0.6,1.074067234992981,-2.071402072906494,3.6145102977752686",0
Melbourne Florida,"0.0,1.0,0.85,-0.32310590147972107,0.0003037750720977783,0.24136660993099213",0
rectangular box,"0.0,1.0,0.75,-0.24970276653766632,0.3887845575809479,0.34602367877960205",0
data items,"0.0,1.0,0.5,1.7062922716140747,7.399431228637695,3.764008045196533",0
candidate clustering methods,"0.0,1.0,1.4,-0.6397731304168701,0.28598204255104065,0.3507363498210907",0
model parameters,"0.0,1.0,0.8,0.23811528086662292,0.40401944518089294,0.9914880990982056",0
general categories,"0.0,1.0,0.9,-1.3929179906845093,-0.5825021862983704,0.6599067449569702",0
leaf nodes,"0.0,1.0,0.5,0.43647879362106323,1.986478567123413,0.9972127676010132",0
multidimensional approaches,"0.0,1.0,1.35,-0.04894047975540161,0.46256589889526367,0.45218974351882935",0
linear Hence,"0.0,1.0,0.6,-0.452682226896286,0.09722673147916794,0.3807980418205261",0
data Sets,"0.0,1.0,0.45,1.4020618200302124,6.526315689086914,3.2289645671844482",1
neighborhood depth,"0.0,1.0,0.9,1.126598834991455,-1.1618534326553345,1.928534746170044",0
Cost Models,"0.0,1.0,0.55,-1.407898187637329,6.764492034912109,2.624668836593628",0
average volume value LRB,"0.0,1.0,1.2,-3.6982507705688477,2.099940538406372,1.5848064422607422",1
basic tables,"0.0,1.0,0.6,0.33340445160865784,0.7493530511856079,0.6200799345970154",0
different data page,"0.0,1.0,0.95,0.7497286200523376,5.573659896850586,2.69108510017395",0
experiments ConnectivityClustered Access Method LRB CCAM RRB CCAM LSB,"0.0,1.0,3.45,-0.42441949248313904,-0.46808648109436035,0.5587270855903625",1
bounded neighborhood,"0.0,1.0,1.0,1.6644234657287598,-1.0089021921157837,2.5126166343688965",0
Spatial Outlier Detection Problem Given,"0.0,1.0,1.95,-2.0302605628967285,4.410922050476074,4.183312892913818",1
geographical location,"0.0,1.0,1.05,0.16819453239440918,0.8581457138061523,0.5067617297172546",0
fixed cardinality,"0.0,1.0,0.85,-0.6032494306564331,1.0635404586791992,1.1369526386260986",0
Traffic Management Center,"0.0,1.0,1.25,-3.6126983165740967,0.6868975758552551,2.0531606674194336",0
distance function,"0.0,1.0,0.85,-0.7292274236679077,0.4918995797634125,0.6065013408660889",0
encompassing detectors,"0.0,1.0,1.1,-0.043999411165714264,-0.3902958333492279,0.046320393681526184",0
statistical foundation,"0.0,1.0,1.1,-1.437155842781067,3.236680030822754,1.299799919128418",0
Basic Tables,"0.0,1.0,0.6,0.33340445160865784,0.7493530511856079,0.6200799345970154",0
different spatial neighborhood defini tions,"0.0,1.0,2.15,3.0725061893463135,1.0266072750091553,3.519169330596924",1
freeway system,"0.0,1.0,0.7,-2.5399365425109863,-5.7502665519714355,4.743517875671387",0
main memory size,"0.0,1.0,0.8,-2.673750638961792,-1.4974092245101929,4.3095316886901855",0
Proof Given,"0.0,1.0,0.55,1.4381479024887085,-1.5988283157348633,2.0517072677612305",0
LRU,"0.0,1.0,0.15,-0.09590235352516174,0.19865776598453522,0.26242077350616455",0
distance density convexhull depth,"0.0,1.0,1.65,-0.35870471596717834,-0.3147655725479126,0.7060965895652771",1
Twin Cities area,"0.0,1.0,0.8,-0.932931661605835,0.383578896522522,1.0305612087249756",0
detection queries,"0.0,1.0,0.85,-5.496425151824951,2.4781365394592285,1.614871859550476",0
mean value,"0.0,1.0,0.5,4.009497165679932,0.2792108952999115,4.363448619842529",0
N fi,"0.0,1.0,0.2,-1.8418530225753784,6.281855583190918,2.299351215362549",1
administra tion,"0.0,1.0,0.75,-0.6297873854637146,0.2573682963848114,0.17039281129837036",0
CRR Symbol Meaning,"0.0,1.0,0.9,-0.13776592910289764,-0.03617136552929878,0.39139512181282043",0
computational geometry,"0.0,1.0,1.1,-2.749288320541382,-0.5205492973327637,1.2699512243270874",0
Statistical Data Opticsof Identifying,"0.0,1.0,1.85,-0.07220196723937988,5.997706890106201,2.718111753463745",1
difference distributions,"0.0,1.0,1.2,-0.28288182616233826,0.3121059834957123,0.1324455887079239",0
expected values,"0.0,1.0,0.75,2.642915725708008,4.031064510345459,3.186159610748291",0
Associative Searching Knowledge Discovery,"0.0,1.0,2.05,-0.22708377242088318,0.44794440269470215,0.44759657979011536",1
apriori information,"0.0,1.0,0.95,2.975029230117798,-0.5473126769065857,2.9875588417053223",0
global distribution,"0.0,1.0,0.95,-0.31836390495300293,2.290069103240967,0.9220039248466492",0
BSP,"0.0,1.0,0.15,-0.3153706192970276,-0.2652604281902313,0.6963080763816833",0
fixed cardinality set,"0.0,1.0,1.05,-0.2381787747144699,1.4137706756591797,1.100420594215393",0
Knowledge Discovery,"0.0,1.0,0.95,0.13497455418109894,1.0353093147277832,0.4696919322013855",0
data structures,"0.0,1.0,0.75,1.261390209197998,6.122438430786133,3.048358678817749",0
outlier detection approach,"0.0,1.0,1.3,-6.432698726654053,3.20646071434021,2.994357109069824",0
basic data tables,"0.0,1.0,0.85,0.9969474673271179,4.269352912902832,2.3042585849761963",0
lanes Sensors,"0.0,1.0,0.65,0.3044699430465698,0.753300130367279,0.48062628507614136",0
Grid File,"0.0,1.0,0.45,-4.424059867858887,-0.05783820152282715,3.035663604736328",0
irregularities bankruptcy,"0.0,1.0,1.25,0.11653603613376617,0.25281277298927307,0.5497564673423767",0
spatial outliers needs,"0.0,1.0,1.1,6.426382064819336,2.5877299308776855,6.2996063232421875",0
Detectorstation Relationship,"0.0,1.0,1.4,-0.01730942539870739,-0.30476638674736023,-0.010164395906031132",0
Time Volume Traffic Volume vs Time,"0.0,1.0,1.7,-3.935516595840454,0.8031735420227051,3.7675559520721436",1
CRR value,"0.0,1.0,0.45,0.4385935068130493,0.7320740222930908,0.5243777632713318",1
densitybased cluster analysis LSB,"0.0,1.0,1.65,4.808473587036133,-0.8086017966270447,5.5052924156188965",1
fraction p,"0.0,1.0,0.5,4.987316608428955,2.107649326324463,4.945308208465576",0
data sets,"0.0,1.0,0.45,1.4020618200302124,6.526315689086914,3.2289645671844482",1
useful knowledge Existing methods,"0.0,1.0,1.65,-0.06592750549316406,1.254014492034912,0.6145486235618591",1
correct test,"0.0,1.0,0.6,3.1824140548706055,-4.667370796203613,5.797604560852051",0
ff RRB percentage,"0.0,1.0,0.85,1.261022925376892,-1.3762223720550537,1.915500283241272",0
total order,"0.0,1.0,0.55,0.028158433735370636,0.7429879903793335,0.2945336103439331",0
LRB c RRB Given,"0.0,1.0,0.75,0.7078856229782104,-0.8656549453735352,1.028702974319458",1
RRB Number,"0.0,1.0,0.5,1.7180627584457397,-10.848249435424805,9.77861213684082",0
neighbors Buffer size Zorder Celltree Test Parameters Test Parameters Computation LRB TPC RRB LRB Nest loop index join RRB CRR IO Cost Route Outlier Detection LRB ROD RRB Verification LRB RNV RRB Random Node Figure Experimental Layout,"0.0,1.0,11.7,-0.6463409066200256,0.8375251293182373,2.5004079341888428",1
meteorological data Information Sciences,"0.0,1.0,2.0,2.0337636470794678,2.7149484157562256,2.8552422523498535",1
related attributes,"0.0,1.0,0.9,0.15551342070102692,0.026573672890663147,0.4752386510372162",0
confidence level,"0.0,1.0,0.8,-0.9447803497314453,0.9813235402107239,0.28511157631874084",0
aggregate function f aggr R N,"0.0,1.0,1.45,-0.6822203993797302,3.0162575244903564,1.1207188367843628",1
computation cost,"0.0,1.0,0.8,-5.588509559631348,7.66522216796875,3.8172154426574707",0
opposite sides,"0.0,1.0,0.7,0.11988163739442825,-0.02605261653661728,0.46775108575820923",0
u tatistic technique,"0.0,1.0,1.0,-0.065207839012146,-0.48918163776397705,0.7946425080299377",0
total number,"0.0,1.0,0.6,0.9806162714958191,-5.066572666168213,5.022906303405762",0
storage structure,"0.0,1.0,0.85,0.46536317467689514,1.5040686130523682,0.7606091499328613",0
data record size,"0.0,1.0,0.8,0.3330574929714203,6.856716156005859,2.989805221557617",0
object eg k,"0.0,1.0,0.55,1.620025873184204,-0.716101884841919,2.3675031661987305",0
Kim Koffolt,"0.0,1.0,0.55,-4.535461902618408,1.9979641437530518,1.4039523601531982",0
noises errors exceptions,"0.0,1.0,1.2,0.04580526426434517,0.49937739968299866,0.41245949268341064",0
MinneapolisSt Paul LRB Twin Cities RRB traffic dataset,"0.0,1.0,2.7,-3.2542011737823486,1.38901948928833,1.2875581979751587",1
average attribute value,"0.0,1.0,1.15,1.3673306703567505,3.364459753036499,2.41617751121521",0
TH252,"0.0,1.0,0.25,0.0,0.0,0.0",0
spatial graph,"0.0,1.0,0.65,6.003990650177002,2.459534168243408,5.919105529785156",1
highway LRB,"0.0,1.0,0.55,0.11429248005151749,0.04998186230659485,0.23460474610328674",0
inconsistent traffic flow,"0.0,1.0,1.25,-3.451453447341919,1.5663508176803589,1.0549700260162354",0
different example tests,"0.0,1.0,1.15,-0.10287606716156006,2.599890947341919,1.7537990808486938",0
neighbor outlier,"0.0,1.0,0.8,-5.128703594207764,2.9782376289367676,2.0996694564819336",0
Twin Cities traffic data set,"0.0,1.0,1.4,-2.193932294845581,3.9865097999572754,2.4472837448120117",1
following examples Time Volume Traffic Volume vs Time,"0.0,1.0,2.65,-2.8463518619537354,0.5154564380645752,3.0598373413085938",1
neighborhood aggregate statistics value,"0.0,1.0,1.95,0.6664495468139648,-0.23977795243263245,0.8860350847244263",1
RRB Relationship,"0.0,1.0,0.8,-0.01730942539870739,-0.30476638674736023,-0.010164395906031132",0
eg Metis,"0.0,1.0,0.4,0.14083051681518555,-0.10544108599424362,0.4486292898654938",0
USA,"0.0,1.0,0.15,5.096290111541748,10.72982406616211,7.305132865905762",0
aggregate queries,"0.0,1.0,0.85,-0.33447879552841187,-0.08255039155483246,-0.27714601159095764",0
spatial graph Second,"0.0,1.0,1.0,3.331705093383789,2.5815343856811523,4.33997917175293",0
National Imagery,"0.0,1.0,0.8,-0.0760636180639267,-0.13914215564727783,0.8880823850631714",0
