candidate,feature,label
several parameters,"0.0,1.0,0.9,0.6870307326316833,0.10306334495544434,1.0952279567718506",0
page Neighborhood,"0.0,1.0,0.85,1.0107096433639526,1.6876282691955566,1.658037781715393",0
query processing,"0.0,1.0,0.8,4.712875843048096,2.6356019973754883,3.419797897338867",0
International Journal,"0.0,1.0,1.05,-6.296054840087891,4.414073944091797,1.0181019306182861",0
Spatial Database Group,"0.0,1.0,1.1,-0.25096607208251953,2.2985925674438477,4.19671630859375",0
theoretical foundation,"0.0,1.0,1.1,-0.23506242036819458,0.4726904332637787,0.14849445223808289",0
main idea,"0.0,1.0,0.45,-0.6823728680610657,-0.22730378806591034,0.5855438113212585",0
clouds OPTICS,"0.0,1.0,0.65,0.05839463695883751,0.19293713569641113,0.17084841430187225",0
Multivariate Statistical,"0.0,1.0,1.2,-3.115731716156006,0.893505334854126,1.3047418594360352",0
USDOT,"0.0,1.0,0.25,0.5536895990371704,-0.0453035868704319,0.4855811893939972",0
neighborlist ie,"0.0,1.0,0.75,0.0,0.0,0.0",0
scientific data analysis,"0.0,1.0,1.2,0.6890120506286621,1.4095782041549683,5.084827423095703",0
geographic information systems,"0.0,1.0,1.5,0.6048002243041992,-2.3168675899505615,3.840238571166992",0
standard distribution,"0.0,1.0,1.05,0.24562901258468628,2.9822981357574463,0.9819464683532715",0
metric space,"0.0,1.0,0.6,-0.9149394035339355,0.7615928053855896,0.41995376348495483",0
station Interstate,"0.0,1.0,0.9,-1.477083683013916,-3.8554575443267822,5.780186176300049",0
NCI RRB,"0.0,1.0,0.35,0.5483945608139038,-0.10334568470716476,0.5267593860626221",0
aggregate function,"0.0,1.0,0.9,-0.8510107398033142,0.23301321268081665,0.16918480396270752",0
Army Army,"0.0,1.0,0.45,-0.050875671207904816,0.19207905232906342,0.3440292477607727",0
detection operations,"0.0,1.0,1.0,-5.360699653625488,0.775702953338623,2.4995691776275635",0
NNS,"0.0,1.0,0.15,0.05588429421186447,0.027515115216374397,0.2904132008552551",0
corresponding station,"0.0,1.0,1.05,-1.677802324295044,-3.5038692951202393,5.773771286010742",0
CI RRB,"0.0,1.0,0.3,0.3226030766963959,-0.2002183496952057,0.26502278447151184",0
neighborhood ffl,"0.0,1.0,0.8,0.8496164083480835,-0.2137729823589325,1.6860442161560059",0
value table,"0.0,1.0,0.55,0.860958993434906,0.7760496139526367,0.8974432945251465",0
Test Parameters,"0.0,1.0,0.75,5.932694435119629,3.071674346923828,4.401546001434326",0
detected outlier stations,"0.0,1.0,1.25,-5.931273460388184,0.11727011203765869,3.241349220275879",0
NCI,"0.0,1.0,0.15,0.5483945608139038,-0.10334568470716476,0.5267593860626221",0
RRB,"0.0,1.0,0.15,0.0,0.0,0.0",1
RSB Zordering,"0.0,1.0,0.65,0.0,0.0,0.0",0
spatialtemporal neighborhood,"0.0,1.0,1.4,2.5118682384490967,-0.35096874833106995,3.0045676231384277",0
nest loop index,"0.0,1.0,0.75,0.19404785335063934,0.9914829730987549,0.6521303057670593",0
Contribution Many,"0.0,1.0,0.85,0.8964866995811462,-0.028640147298574448,1.2468777894973755",0
page sizes,"0.0,1.0,0.5,-0.3559461534023285,2.6245813369750977,0.17272888123989105",0
v Gamma,"0.0,1.0,0.35,0.11489620804786682,-0.11208565533161163,0.44400274753570557",0
NASA,"0.0,1.0,0.2,1.1629209518432617,-0.20177268981933594,1.7526065111160278",0
IO,"0.0,1.0,0.1,0.0,0.0,0.0",1
nontrivial Second,"0.0,1.0,0.85,-1.8759078979492188,-0.46859458088874817,1.1627341508865356",0
Connectivity Residue,"0.0,1.0,1.0,0.7835671901702881,0.6891939043998718,0.6734865307807922",0
redundant IO Additional,"0.0,1.0,1.15,1.6238881349563599,4.17357063293457,1.087929606437683",0
geographical location,"0.0,1.0,1.05,0.1567944884300232,0.8470357060432434,0.20996439456939697",0
vs Station RRB,"0.0,1.0,0.7,-1.5274783372879028,-3.5530409812927246,5.689505577087402",0
Deviation return,"0.0,1.0,0.8,0.8288361430168152,0.3481261432170868,1.1819190979003906",0
Boundary LRB,"0.0,1.0,0.6,0.2731539309024811,0.17437517642974854,0.04948285222053528",0
traffic volume,"0.0,1.0,0.7,-11.199825286865234,2.7466864585876465,3.364429473876953",0
R Optics,"0.0,1.0,0.4,0.35124269127845764,1.8427057266235352,0.26214146614074707",0
Hilbert ordering,"0.0,1.0,0.8,0.2481939196586609,-0.3674366772174835,0.5556206703186035",0
Illustrative Application Domain,"0.0,1.0,1.55,-0.6952916979789734,0.5675702095031738,0.5459309220314026",0
bivariate point,"0.0,1.0,0.75,0.4850658178329468,0.23461593687534332,0.9349322319030762",0
various reasons First,"0.0,1.0,1.05,-0.01369448471814394,-0.07204809039831161,0.5625982284545898",0
various choices,"0.0,1.0,0.75,-0.5214407444000244,-0.024019045755267143,0.18334561586380005",0
G Accum,"0.0,1.0,0.35,0.9239623546600342,0.6604676246643066,0.8071883916854858",0
full version paper,"0.0,1.0,0.9,0.3496507704257965,0.18850262463092804,1.0684767961502075",0
RRB Gamma,"0.0,1.0,0.45,-0.10305116325616837,-0.2379177212715149,0.07700072973966599",0
Santa Fe,"0.0,1.0,0.4,-0.19664905965328217,0.19762136042118073,0.2882107198238373",0
underlying graph structure,"0.0,1.0,1.3,1.2398093938827515,1.3895998001098633,0.7190876007080078",0
usefulness B Introduction,"0.0,1.0,1.25,0.8664153218269348,-0.20994161069393158,2.1793787479400635",0
data Highway,"0.0,1.0,0.6,2.6834115982055664,5.924877166748047,1.77786386013031",0
standard deviation,"0.0,1.0,0.9,1.31892991065979,0.6697491407394409,1.7769695520401",0
memory block,"0.0,1.0,0.6,-4.427616119384766,-1.75216543674469,4.692047595977783",0
convex polyhedron,"0.0,1.0,0.85,-1.1632647514343262,0.8780155181884766,0.46450844407081604",0
efficient computation method,"0.0,1.0,1.4,-2.295280694961548,-0.5140195488929749,2.3887500762939453",0
Detect Method,"0.0,1.0,0.65,0.37314891815185547,-0.0829249769449234,0.6981679797172546",0
Computational geometry,"0.0,1.0,1.1,-1.059120535850525,-1.3750550746917725,2.362051486968994",0
neighborhood aggregate,"0.0,1.0,1.1,1.2083616256713867,-0.09854456782341003,1.4226781129837036",0
Route Outlier,"0.0,1.0,0.65,-5.79652738571167,1.0866422653198242,1.9137516021728516",0
spatial outliers LRB,"0.0,1.0,1.0,10.88918399810791,5.177717208862305,8.196891784667969",0
performance ranking,"0.0,1.0,0.95,-5.959985733032227,-1.101401925086975,3.234863042831421",0
Opticsof Identifying,"0.0,1.0,1.0,0.0798269584774971,0.39672616124153137,0.28135111927986145",0
Mean LRB,"0.0,1.0,0.4,8.290367126464844,0.13680246472358704,8.519707679748535",0
distribution Probability,"0.0,1.0,1.2,-0.43079662322998047,3.6276371479034424,0.3947141766548157",0
neighborhood depths,"0.0,1.0,0.95,1.2866425514221191,-0.10647746920585632,1.71122145652771",0
experiments ConnectivityClustered,"0.0,1.0,1.65,-0.10804218053817749,0.35091355443000793,-0.2634589672088623",0
USDOT grant,"0.0,1.0,0.55,-1.6544630527496338,4.516905784606934,0.5090121626853943",0
TPC algorithm,"0.0,1.0,0.65,5.317991733551025,2.461616277694702,3.8708722591400146",0
volume values,"0.0,1.0,0.65,-4.309817790985107,7.024742603302002,2.6107072830200195",0
RRB Three,"0.0,1.0,0.45,0.4898427724838257,-0.1295080929994583,0.514851450920105",0
spatial graph neighborhood,"0.0,1.0,1.3,5.341110706329346,2.0950701236724854,4.327028274536133",0
Ratio LRB,"0.0,1.0,0.45,-11.065519332885742,-3.3802523612976074,7.764096736907959",0
secret messages,"0.0,1.0,0.75,0.27310389280319214,0.16173145174980164,0.6149609088897705",0
Q4,"0.0,1.0,0.1,2.689479351043701,4.8320465087890625,1.778493881225586",0
outlier detection approach,"0.0,1.0,1.3,-7.180751323699951,1.1612643003463745,3.1185827255249023",0
Approach Spatial,"0.0,1.0,0.8,5.701475620269775,1.9365620613098145,5.311056137084961",0
LRU buffering,"0.0,1.0,0.65,-1.2221245765686035,-0.46143460273742676,1.1107022762298584",0
following cost function,"0.0,1.0,1.15,-4.229612350463867,0.8959257006645203,1.922471523284912",0
Outliers Applied,"0.0,1.0,0.8,5.194751262664795,2.7560579776763916,4.406813621520996",0
Highway Connectivity,"0.0,1.0,1.0,0.7979423403739929,0.8141124844551086,0.7682929635047913",0
Space Legend,"0.0,1.0,0.6,-0.9068464040756226,0.607236921787262,0.4132349491119385",0
Candidate Clustering,"0.0,1.0,1.0,-0.37616607546806335,0.13480928540229797,0.3752169907093048",0
RRB CCAM,"0.0,1.0,0.4,-0.8000429272651672,-0.18274489045143127,0.4984278678894043",0
RSB clusters,"0.0,1.0,0.6,0.1419348269701004,-0.09146299213171005,0.045013342052698135",0
incorrect identification,"0.0,1.0,1.2,0.5865161418914795,-0.008797704242169857,0.6042057275772095",0
Problem Formulation,"0.0,1.0,0.95,3.264756917953491,4.672792911529541,2.0348031520843506",0
particular station Detector,"0.0,1.0,1.35,-1.1886380910873413,-2.6815173625946045,4.330658912658691",0
join Suppose,"0.0,1.0,0.6,0.17515777051448822,0.05723206326365471,0.10574847459793091",0
I494,"0.0,1.0,0.2,0.0,0.0,0.0",0
Figure Experimental,"0.0,1.0,0.95,2.415881395339966,-0.26106488704681396,2.765134334564209",0
downtown Saint Paul,"0.0,1.0,0.95,-0.3766264021396637,0.22518467903137207,0.7497172951698303",0
RRB Relationship,"0.0,1.0,0.8,0.16263404488563538,-0.35193750262260437,0.3401748836040497",0
LSB,"0.0,1.0,0.15,0.0,0.0,0.0",1
cost function,"0.0,1.0,0.65,-6.785242557525635,1.3793643712997437,2.179063558578491",0
regional outliers,"0.0,1.0,0.85,5.240379333496094,2.662837266921997,4.157863616943359",0
fraction p,"0.0,1.0,0.5,5.726274490356445,2.5504987239837646,4.549587249755859",0
detail Spatial,"0.0,1.0,0.7,5.4097418785095215,2.6427714824676514,4.089938163757324",0
representative graph,"0.0,1.0,1.0,1.2139697074890137,0.7537643313407898,0.9626938104629517",0
spatial visualization,"0.0,1.0,1.05,5.153159141540527,2.6467132568359375,3.984666585922241",0
B Page,"0.0,1.0,0.3,1.5320868492126465,1.6206998825073242,2.0552971363067627",0
ObjectOriented Index,"0.0,1.0,1.0,1.2761766910552979,1.4283286333084106,0.9434965252876282",0
many graphs,"0.0,1.0,0.55,1.253256916999817,-0.017166703939437866,1.2244994640350342",0
object eg k,"0.0,1.0,0.55,2.292104721069336,0.6134645938873291,2.2375593185424805",0
different data,"0.0,1.0,0.7,3.257599115371704,6.953138828277588,1.880936622619629",0
outlier factor,"0.0,1.0,0.7,-6.180992126464844,1.0180444717407227,2.0527901649475098",0
Transportation LRB,"0.0,1.0,0.9,0.8542517423629761,-0.06309285759925842,0.961401641368866",0
basic algorithm,"0.0,1.0,0.75,5.763547420501709,2.5853261947631836,4.278829097747803",0
Neighbors Zord,"0.0,1.0,0.7,0.8805317282676697,1.6214369535446167,0.4943127930164337",0
AvgDist Set,"0.0,1.0,0.55,0.38829681277275085,1.3318932056427002,0.1148822233080864",0
unexpected knowledge,"0.0,1.0,1.0,0.13325083255767822,0.7355334162712097,0.38107895851135254",0
numerous outliers,"0.0,1.0,0.85,5.457407474517822,2.7091073989868164,4.160830020904541",0
spatial graph structure,"0.0,1.0,1.15,4.865743637084961,3.047374725341797,3.496400833129883",0
Knowledge discovery,"0.0,1.0,0.95,0.38943177461624146,0.9767001867294312,0.21689298748970032",0
Introduction Efficient,"0.0,1.0,1.1,0.8334426283836365,-0.4038175642490387,1.421859622001648",0
node x,"0.0,1.0,0.3,3.57517147064209,5.6481547355651855,2.5309433937072754",0
TMC,"0.0,1.0,0.15,0.3579024076461792,-0.11276057362556458,0.3705403208732605",0
C ff,"0.0,1.0,0.2,2.8780722618103027,-0.28940048813819885,2.958770275115967",0
topological space,"0.0,1.0,0.85,-0.6754680871963501,0.561779797077179,0.19397415220737457",0
related attributes,"0.0,1.0,0.9,0.08832356333732605,0.22862838208675385,0.44328388571739197",0
RRB LRB,"0.0,1.0,0.35,0.0,0.0,0.0",0
TwinCities traffic,"0.0,1.0,0.9,-11.234862327575684,2.541144371032715,3.48349666595459",0
Paper Scope,"0.0,1.0,0.55,1.3161823749542236,0.6790130138397217,1.4565532207489014",0
dense regions,"0.0,1.0,0.65,-0.9212608933448792,-0.10225717723369598,0.46935707330703735",0
volume distribution,"0.0,1.0,0.95,-5.871465682983398,4.053027629852295,1.8232611417770386",0
Partitioning RRB,"0.0,1.0,0.8,-0.5020325779914856,-0.07012981921434402,0.1426827311515808",0
USDOT RRB,"0.0,1.0,0.45,0.5536895990371704,-0.0453035868704319,0.4855811893939972",0
Vector map,"0.0,1.0,0.5,-2.4786317348480225,1.0656752586364746,0.5905358195304871",0
TH77,"0.0,1.0,0.2,0.0,0.0,0.0",0
convex hull,"0.0,1.0,0.55,-2.2652664184570312,1.534099817276001,0.7013458013534546",0
Intelligence Review,"0.0,1.0,0.95,0.05179955065250397,0.1923021823167801,0.4643009603023529",0
Seattle WA,"0.0,1.0,0.5,-0.013190418481826782,0.17525634169578552,0.5006086826324463",0
LRB K,"0.0,1.0,0.25,3.973587989807129,-0.42934274673461914,4.162613868713379",0
official endorsement,"0.0,1.0,1.0,-0.08587359637022018,0.22134676575660706,0.717871904373169",0
TH62,"0.0,1.0,0.2,0.0,0.0,0.0",0
different iterations,"0.0,1.0,1.0,0.7055306434631348,1.2401034832000732,0.44939741492271423",0
processed data,"0.0,1.0,0.7,2.757002830505371,5.654974937438965,1.5711499452590942",0
memory buffer,"0.0,1.0,0.65,-5.317923545837402,0.10171008110046387,4.81186580657959",1
graphbased outliers,"0.0,1.0,0.95,10.891324043273926,5.191692352294922,8.210761070251465",0
spatial graph Second,"0.0,1.0,1.0,3.243126630783081,1.8478769063949585,4.224613666534424",0
locations Temporal,"0.0,1.0,0.9,-4.969878673553467,-2.2362239360809326,4.1000518798828125",0
correct test,"0.0,1.0,0.6,5.287142276763916,2.684525966644287,4.047159671783447",0
Mapping Agency,"0.0,1.0,0.7,-0.5285329818725586,0.11284241080284119,0.34438303112983704",0
TH212,"0.0,1.0,0.25,0.0,0.0,0.0",0
Basic Tables,"0.0,1.0,0.6,0.3761611580848694,0.8499689698219299,0.3498691916465759",0
ff RRB,"0.0,1.0,0.3,3.5518722534179688,-0.38101926445961,3.725890636444092",0
CRR Figure,"0.0,1.0,0.5,2.18171763420105,-0.28733953833580017,2.32071852684021",0
candidate clustering,"0.0,1.0,1.0,-0.37616607546806335,0.13480928540229797,0.3752169907093048",0
common record type,"0.0,1.0,0.9,0.21234817802906036,0.6230354905128479,0.07076439261436462",0
node ff,"0.0,1.0,0.35,4.478260040283203,5.522876739501953,3.472203493118286",0
Experimental Results,"0.0,1.0,1.0,2.010523557662964,-0.18690559267997742,2.4655117988586426",0
Paul Locating,"0.0,1.0,0.65,-0.6528331637382507,-0.2169567346572876,1.0394740104675293",0
Find neighbor,"0.0,1.0,0.65,0.24856318533420563,0.7703822255134583,0.29443246126174927",0
model parameters,"0.0,1.0,0.8,-0.12757670879364014,0.64199298620224,0.738590657711029",0
spatial patterns,"0.0,1.0,0.8,5.713052272796631,2.8217415809631348,4.29279088973999",0
neighborhood definitions,"0.0,1.0,1.2,1.1896734237670898,-0.054011113941669464,1.6534175872802734",0
C Page,"0.0,1.0,0.3,0.8569116592407227,1.7642217874526978,1.2515790462493896",0
large databases,"0.0,1.0,0.75,0.35864266753196716,-0.1304868459701538,1.0905131101608276",0
highway LRB,"0.0,1.0,0.55,-0.15178072452545166,0.3834129571914673,0.31897327303886414",0
G RRB,"0.0,1.0,0.25,1.234415888786316,1.2753610610961914,0.7212439775466919",0
different data page,"0.0,1.0,0.95,2.0082497596740723,5.877501010894775,1.3577938079833984",0
operation Analytical,"0.0,1.0,1.0,1.072165608406067,-0.015284813940525055,1.3121635913848877",0
spatial locations,"0.0,1.0,0.85,5.230550765991211,2.3749263286590576,4.272844314575195",0
Minnesota Dept,"0.0,1.0,0.7,0.20245017111301422,0.5112617611885071,0.3007722496986389",0
USA,"0.0,1.0,0.15,9.094832420349121,10.31470775604248,5.753469944000244",0
spatial neighborhood defini,"0.0,1.0,1.35,6.699456214904785,2.406386613845825,5.593794822692871",0
spatialtemporal outlier,"0.0,1.0,1.15,-11.150425910949707,2.2074732780456543,3.5878570079803467",0
original data,"0.0,1.0,0.65,3.1015615463256836,5.19639778137207,2.5605406761169434",0
traffic modeling,"0.0,1.0,0.8,-6.039766788482666,1.2898731231689453,1.7920207977294922",0
different circumstances,"0.0,1.0,1.15,0.6528316736221313,1.3619686365127563,0.32062044739723206",0
successor node,"0.0,1.0,0.7,2.510423421859741,5.64329719543457,1.6058775186538696",0
outliers Methods,"0.0,1.0,0.8,4.910304069519043,2.7298402786254883,4.277283191680908",0
Neighborhood Time,"0.0,1.0,0.85,4.409080505371094,-0.5024287700653076,4.825076103210449",0
spatial information,"0.0,1.0,0.95,5.865132808685303,0.4622952938079834,7.536591053009033",0
attribute function,"0.0,1.0,0.9,0.1335667371749878,5.779553413391113,1.1201351881027222",0
CRR RRB,"0.0,1.0,0.35,-0.21466298401355743,-0.06414375454187393,-0.16746088862419128",0
size Zorder,"0.0,1.0,0.55,-1.1444886922836304,8.908452033996582,0.5874177813529968",0
many application domains,"0.0,1.0,1.2,0.49594011902809143,0.4216018617153168,1.6017919778823853",0
I694,"0.0,1.0,0.2,0.0,0.0,0.0",0
introduction Applied,"0.0,1.0,1.0,0.2328137457370758,0.12512853741645813,0.9684888124465942",0
Proof Given,"0.0,1.0,0.55,1.9132122993469238,-0.2749406397342682,2.2958147525787354",0
CRR Symbol,"0.0,1.0,0.5,-0.8241624236106873,-0.1715579628944397,0.6429956555366516",0
Graph LRB,"0.0,1.0,0.45,2.6244213581085205,1.4724373817443848,1.7934945821762085",0
computation Algorithms,"0.0,1.0,1.1,-4.9117841720581055,-0.7733021974563599,2.78733491897583",0
apriori information,"0.0,1.0,0.95,0.5420295000076294,-2.1381797790527344,3.347679615020752",0
relative degree,"0.0,1.0,0.75,-2.878795862197876,-2.3169422149658203,3.4417309761047363",0
Neighbor Nodes,"0.0,1.0,0.7,0.8854657411575317,2.3344881534576416,0.5489213466644287",0
R page accesses,"0.0,1.0,0.75,0.06090003624558449,2.6335642337799072,0.34910765290260315",0
LRB CCAM,"0.0,1.0,0.4,-0.8000429272651672,-0.18274489045143127,0.4984278678894043",0
Outlier station,"0.0,1.0,0.75,-7.091734886169434,-2.5963475704193115,7.502568244934082",0
multidimensional datasets,"0.0,1.0,1.25,-0.01642952300608158,-0.10760116577148438,0.44174468517303467",0
global distribution,"0.0,1.0,0.95,-0.36952483654022217,2.4981679916381836,0.3432920575141907",0
Pei Mining,"0.0,1.0,0.5,0.09305360913276672,0.7585937976837158,0.3295801281929016",0
spatial rela tionships,"0.0,1.0,1.1,3.685908317565918,1.72410249710083,2.8606622219085693",0
medical images GIS,"0.0,1.0,0.9,-3.397441864013672,1.70513916015625,0.9154712557792664",0
schemes CCAM,"0.0,1.0,0.6,-0.09577637910842896,0.14875875413417816,0.5587372183799744",0
node corresponds,"0.0,1.0,0.8,2.7397124767303467,5.94369649887085,1.6088669300079346",0
page size,"0.0,1.0,0.45,-0.8174688220024109,6.317338943481445,0.449462890625",1
secondary index,"0.0,1.0,0.75,0.7526794672012329,0.9701801538467407,0.688511848449707",0
attribute values,"0.0,1.0,0.8,2.2095818519592285,11.172107696533203,1.8593709468841553",1
Connectivity Graph,"0.0,1.0,0.9,2.1860432624816895,1.3586246967315674,1.5055536031723022",0
data LSB,"0.0,1.0,0.4,5.518603801727295,11.466341018676758,3.2367544174194336",0
top n points,"0.0,1.0,0.6,0.9884670376777649,5.500104904174805,0.9593801498413086",0
Compute Standard,"0.0,1.0,0.8,0.450477659702301,0.5182714462280273,1.0035052299499512",0
experimental design,"0.0,1.0,0.95,3.4902989864349365,1.3748584985733032,2.9773905277252197",0
statistical distribution,"0.0,1.0,1.2,-3.4518210887908936,3.313142776489258,1.189754605293274",0
nodes Given,"0.0,1.0,0.55,0.4739961326122284,1.6455659866333008,0.4714271128177643",0
Confidence level,"0.0,1.0,0.8,-0.8507996797561646,0.4336097836494446,0.20429418981075287",0
Node Verification,"0.0,1.0,0.85,2.851201057434082,6.226249694824219,1.6681221723556519",0
traffic volumes,"0.0,1.0,0.75,-5.513245582580566,1.447723627090454,1.82453191280365",0
outliers Figure,"0.0,1.0,0.75,7.734711170196533,2.340578556060791,6.509829521179199",0
multidimensional approaches,"0.0,1.0,1.35,0.1712975800037384,0.819198727607727,0.18867260217666626",0
tree RRB,"0.0,1.0,0.4,-3.5867156982421875,12.875055313110352,0.9412028789520264",0
different mechanism LSB,"0.0,1.0,1.15,0.29794764518737793,1.465653657913208,0.4935772120952606",0
