candidate,feature,label
Time Detector,"0.0,1.0,0.65,4.065279006958008,-0.9153981804847717,3.0386722087860107",0
Time Space,"0.0,1.0,0.5,3.043058395385742,-1.560581922531128,3.436511993408203",0
Time Station,"0.0,1.0,0.6,9.560837745666504,0.13344788551330566,6.385167121887207",0
Time Volume,"0.0,1.0,0.55,-1.6496925354003906,1.7077064514160156,5.104369163513184",0
Total number,"0.0,1.0,0.6,6.584027290344238,1.6721793413162231,3.81878662109375",0
Traffic Data,"0.0,1.0,0.6,-1.2074644565582275,8.459318161010742,4.531864166259766",1
Traffic Management,"0.0,1.0,0.9,-4.619553565979004,2.11922550201416,3.399540424346924",0
Traffic Volume,"0.0,1.0,0.7,-9.94202995300293,5.6662797927856445,4.860058784484863",0
Twin Cities,"0.0,1.0,0.55,-0.9491688013076782,1.5413539409637451,1.0351288318634033",0
USA,"0.0,1.0,0.15,-0.42668816447257996,13.030101776123047,3.160592794418335",0
USDOT,"0.0,1.0,0.25,0.5027037262916565,-0.08508904278278351,0.22817325592041016",0
Unite States,"0.0,1.0,0.6,0.2580053210258484,-0.09717610478401184,0.04436153545975685",0
Value Number,"0.0,1.0,0.6,6.498425483703613,2.0805108547210693,3.9890897274017334",0
Value Page,"0.0,1.0,0.5,-1.134820580482483,1.882108211517334,0.8700302839279175",0
Value Table,"0.0,1.0,0.55,0.9066897630691528,0.5199407935142517,0.8148133158683777",0
Vector map,"0.0,1.0,0.5,1.0643775463104248,1.9697580337524414,0.7685660719871521",0
Verification Route,"0.0,1.0,0.9,-0.03794333338737488,0.5823231935501099,0.1152288168668747",0
Victoria Hodge,"0.0,1.0,0.7,-1.8316593170166016,2.8786511421203613,1.10189950466156",0
Vipin Kumar,"0.0,1.0,0.55,-0.6303184032440186,-0.07361216098070145,0.8743256330490112",0
Volume Difference,"0.0,1.0,0.85,-5.315093517303467,2.8491287231445312,2.552680253982544",0
Volume Distribution,"0.0,1.0,0.95,-6.937455654144287,4.30220365524292,3.3822431564331055",0
Volume Normal,"0.0,1.0,0.65,-6.074233531951904,3.506019353866577,2.9869747161865234",0
Volume Occupancy,"0.0,1.0,0.8,-5.121950626373291,2.799086570739746,2.4709224700927734",0
Volume Traffic,"0.0,1.0,0.7,-9.94202995300293,5.6662797927856445,4.860058784484863",0
Volume Value,"0.0,1.0,0.6,-4.911507606506348,3.4683351516723633,2.711045503616333",1
WA,"0.0,1.0,0.1,-0.23442456126213074,0.39772719144821167,0.5764834880828857",1
Wavelet Depth,"0.0,1.0,0.65,0.463335245847702,-0.11008299887180328,0.4903886020183563",0
Weining Qian,"0.0,1.0,0.6,0.10431541502475739,0.7494072914123535,0.9158238172531128",0
Xiong Shashi,"0.0,1.0,0.6,-1.8544678688049316,-1.224278450012207,2.486685276031494",0
Yan Huang,"0.0,1.0,0.45,2.1903655529022217,8.097367286682129,2.298494338989258",0
Yufeng Kou,"0.0,1.0,0.5,1.0067379474639893,-0.13196370005607605,1.373858094215393",0
Zhou Finding,"0.0,1.0,0.6,-1.4152034521102905,-0.6964231729507446,1.8533258438110352",0
Zhou Vector,"0.0,1.0,0.55,-0.4161890149116516,1.3381801843643188,2.088876247406006",0
Zord Table,"0.0,1.0,0.5,0.9179282784461975,-0.2925955653190613,0.6462030410766602",0
abnormal station,"0.0,1.0,0.8,6.277947902679443,1.1650978326797485,3.941192626953125",0
access method,"0.0,1.0,0.65,-0.14456844329833984,-0.44668179750442505,1.201648235321045",0
access methods,"0.0,1.0,0.7,-1.2229061126708984,0.030650556087493896,0.8235605955123901",0
aggregate distribution,"0.0,1.0,1.1,-1.8658980131149292,1.7071776390075684,0.6882154941558838",0
aggregate function,"0.0,1.0,0.9,-0.7618219256401062,0.3967045545578003,0.1615825593471527",0
aggregate queries,"0.0,1.0,0.85,-0.015007643029093742,0.0402175635099411,-0.261970192193985",0
aggregate statistics,"0.0,1.0,1.0,-0.10827847570180893,0.30837565660476685,-0.2323673516511917",0
agreement number,"0.0,1.0,0.8,6.255298137664795,1.4985225200653076,4.073749542236328",0
algebraic cost,"0.0,1.0,0.7,-5.886066436767578,1.9580782651901245,3.1574676036834717",0
algorithm detects,"0.0,1.0,0.85,1.775267481803894,6.317281723022461,1.6881462335586548",0
alternative clustering,"0.0,1.0,1.1,-0.05343674123287201,0.2862149477005005,0.42276298999786377",0
analysis Computing,"0.0,1.0,0.9,-1.2976205348968506,-1.4049930572509766,6.311997413635254",0
anomalous windows,"0.0,1.0,0.85,-0.5924581289291382,0.12673258781433105,0.3779905438423157",0
application domain,"0.0,1.0,0.9,0.006037354469299316,-0.7661694288253784,1.3874835968017578",0
application domains,"0.0,1.0,0.95,0.61875319480896,-0.9636261463165283,1.8517723083496094",0
approach Proceedings,"0.0,1.0,1.0,-1.8701039552688599,0.49033600091934204,1.914731740951538",0
approach design,"0.0,1.0,0.75,2.1882753372192383,-3.4066367149353027,4.46908712387085",0
apriori information,"0.0,1.0,0.95,2.0848805904388428,-2.16615629196167,2.988513231277466",0
association rules,"0.0,1.0,0.85,0.24688850343227386,0.3342863917350769,0.5037223100662231",0
attribute data,"0.0,1.0,0.7,4.312530040740967,10.779731750488281,3.527747392654419",0
attribute function,"0.0,1.0,0.9,-0.15392744541168213,5.548632621765137,1.7455828189849854",0
attribute properties,"0.0,1.0,1.0,1.247119426727295,2.7107388973236084,4.396340370178223",0
attribute space,"0.0,1.0,0.75,0.2707149088382721,4.718405723571777,2.1880853176116943",0
attribute value,"0.0,1.0,0.75,0.7679443359375,6.025237560272217,1.601017951965332",1
attribute values,"0.0,1.0,0.8,1.6392292976379395,10.439112663269043,2.7500290870666504",1
average attribute,"0.0,1.0,0.85,0.18213006854057312,5.588675498962402,1.599037528038025",0
average number,"0.0,1.0,0.7,5.91261100769043,1.6439485549926758,3.9871091842651367",0
average volume,"0.0,1.0,0.7,-5.497322082519531,3.0317728519439697,2.7090649604797363",0
bad detector,"0.0,1.0,0.6,0.7234914302825928,0.15051746368408203,0.6210795640945435",0
base distribution,"0.0,1.0,0.85,4.449188232421875,3.0892140865325928,4.657529354095459",0
basic algorithm,"0.0,1.0,0.75,1.858896017074585,6.608832836151123,1.866297721862793",0
basic data,"0.0,1.0,0.5,3.7623705863952637,5.970254898071289,2.2795095443725586",0
basic tables,"0.0,1.0,0.6,-0.35434454679489136,0.8712760806083679,0.36039361357688904",0
basis Average,"0.0,1.0,0.65,-0.7805458903312683,0.6108130216598511,0.45872384309768677",0
benchmark graph,"0.0,1.0,0.75,-0.2892923355102539,4.08680534362793,1.809758186340332",0
best case,"0.0,1.0,0.45,-0.8309781551361084,-0.2106970250606537,1.0109764337539673",0
better performance,"0.0,1.0,0.9,-3.864692211151123,-3.0190467834472656,4.63942813873291",0
binary representation,"0.0,1.0,1.05,0.023981548845767975,6.445943355560303,1.579065203666687",0
bivariate point,"0.0,1.0,0.75,0.6719043254852295,-0.025819480419158936,1.0002899169921875",0
block size,"0.0,1.0,0.5,-3.975217819213867,3.5748257637023926,1.8130494356155396",0
blocking factor,"0.0,1.0,0.75,-0.5676003694534302,-0.3332637846469879,0.5280024409294128",0
bounded neighborhood,"0.0,1.0,1.0,1.2262157201766968,1.0181865692138672,1.7515711784362793",0
buffer size,"0.0,1.0,0.55,-4.106592655181885,0.9347556829452515,3.7862372398376465",0
buffer stores,"0.0,1.0,0.65,-0.6222876310348511,-1.3749628067016602,2.51771879196167",0
buffering strategy,"0.0,1.0,0.9,-1.3747544288635254,1.920297384262085,1.0831665992736816",0
business management,"0.0,1.0,0.95,0.45395493507385254,-0.7839289903640747,1.0888270139694214",0
candidate clustering,"0.0,1.0,1.0,-0.3329148292541504,0.252315491437912,0.419301301240921",0
card fraud,"0.0,1.0,0.5,-0.25098609924316406,0.4370761215686798,0.49785518646240234",0
cardinality neighborhood,"0.0,1.0,1.2,0.7804170846939087,-0.4183600842952728,2.0486817359924316",0
cardinality set,"0.0,1.0,0.75,-0.12160801887512207,0.9442763328552246,1.1337823867797852",0
categoricalnumerical spaces,"0.0,1.0,1.35,0.07152095437049866,-0.20148010551929474,0.3816758096218109",0
cell tree,"0.0,1.0,0.45,-3.459581136703491,6.416224479675293,2.01646089553833",0
class description,"0.0,1.0,0.85,0.29196375608444214,0.01617610454559326,0.22980384528636932",0
class identification,"0.0,1.0,1.0,0.45328289270401,-0.015391133725643158,0.30206334590911865",0
cluster analysis,"0.0,1.0,0.8,0.18322120606899261,-4.544511795043945,5.504014015197754",0
clustering approach,"0.0,1.0,0.95,-0.28622570633888245,-0.6239924430847168,1.2517385482788086",0
clustering approaches,"0.0,1.0,1.05,0.15975822508335114,0.8273302316665649,0.3681408166885376",0
clustering methods,"0.0,1.0,0.9,-0.753464937210083,0.6332648992538452,0.42954301834106445",1
clustering structure,"0.0,1.0,1.0,0.3917194604873657,1.378570318222046,0.5447055101394653",0
common record,"0.0,1.0,0.65,0.44919711351394653,0.6385044455528259,0.12300412356853485",0
computation cost,"0.0,1.0,0.8,-1.9652936458587646,0.7886697053909302,6.307467460632324",0
computation method,"0.0,1.0,0.9,4.397513389587402,-1.2267080545425415,3.8284153938293457",0
computation time,"0.0,1.0,0.8,7.234151840209961,-2.138766288757324,5.829974174499512",0
computational complexity,"0.0,1.0,1.2,-4.845109462738037,3.527195692062378,2.3152222633361816",0
computational geometry,"0.0,1.0,1.1,-2.373502254486084,1.8681281805038452,1.1312471628189087",0
computed mean,"0.0,1.0,0.65,4.950432777404785,0.8437548279762268,2.838089942932129",0
concept generalization,"0.0,1.0,1.1,0.43542182445526123,0.9294208884239197,0.7846256494522095",0
confidence interval,"0.0,1.0,0.95,3.5484707355499268,-2.7477056980133057,4.117058277130127",0
confidence level,"0.0,1.0,0.8,-1.0123411417007446,-0.17957937717437744,0.7039171457290649",0
confidence measure,"0.0,1.0,0.9,-0.20846422016620636,-0.3222036361694336,0.4373401403427124",0
connectivity graph,"0.0,1.0,0.9,2.2363696098327637,0.8944312334060669,1.2266700267791748",0
consecutive random,"0.0,1.0,0.9,0.9591259956359863,1.1272127628326416,0.7148029804229736",0
consecutive time,"0.0,1.0,0.8,3.650446891784668,-1.0820631980895996,2.955371856689453",0
constraints regularities,"0.0,1.0,1.2,0.8925421833992004,-0.3123262822628021,1.084369421005249",0
construction random,"0.0,1.0,0.95,1.268343448638916,1.0378137826919556,0.8170250654220581",0
contract number,"0.0,1.0,0.75,9.30987548828125,4.171924591064453,5.396984100341797",0
convex hull,"0.0,1.0,0.55,-2.10481595993042,0.8825651407241821,1.4455206394195557",0
convex polyhedron,"0.0,1.0,0.85,-1.1495000123977661,0.5801243185997009,0.8742411732673645",0
cooperative agreement,"0.0,1.0,1.05,0.12624605000019073,0.24733594059944153,0.7058624029159546",0
correct test,"0.0,1.0,0.6,3.6729934215545654,-3.7722742557525635,5.3900837898254395",0
corresponding station,"0.0,1.0,1.05,6.112708568572998,1.1116058826446533,3.8506038188934326",0
cost formulas,"0.0,1.0,0.65,-5.879574775695801,1.9579973220825195,3.0051276683807373",0
cost function,"0.0,1.0,0.65,-6.581029891967773,2.1970813274383545,3.471503257751465",0
cost model,"0.0,1.0,0.5,-6.540938377380371,2.1906282901763916,3.4630982875823975",1
cost models,"0.0,1.0,0.55,-6.424267768859863,2.2157533168792725,3.3929059505462646",0
credit card,"0.0,1.0,0.55,-0.172710582613945,0.4667673408985138,0.190161794424057",0
daily basis,"0.0,1.0,0.55,-0.44417575001716614,0.3329312205314636,0.3397967517375946",0
data Highway,"0.0,1.0,0.6,3.7893807888031006,5.668548107147217,2.22977614402771",0
data Information,"0.0,1.0,0.8,5.66384744644165,3.21694278717041,5.135699272155762",0
data Sets,"0.0,1.0,0.45,4.11782169342041,6.412449836730957,2.3715152740478516",1
data Theta,"0.0,1.0,0.5,3.5889828205108643,5.345378875732422,2.217043161392212",0
data access,"0.0,1.0,0.55,2.9748406410217285,5.156383514404297,2.736612558364868",0
data analysis,"0.0,1.0,0.65,3.832689046859741,0.8330507278442383,7.585309982299805",0
data clustering,"0.0,1.0,0.75,3.444281816482544,5.758997917175293,2.342595100402832",0
data distribution,"0.0,1.0,0.85,1.7971103191375732,7.095242023468018,3.0540480613708496",0
data file,"0.0,1.0,0.45,0.8495125770568848,5.351108074188232,4.012477397918701",0
data items,"0.0,1.0,0.5,4.731353759765625,7.271816253662109,2.759551525115967",0
data mining,"0.0,1.0,0.55,4.097940921783447,6.125917434692383,2.3149495124816895",0
data object,"0.0,1.0,0.55,4.021568775177002,6.177364826202393,2.3339896202087402",1
data objects,"0.0,1.0,0.6,4.103500843048096,6.127230644226074,2.386211633682251",0
data page,"0.0,1.0,0.45,2.4097650051116943,6.636602878570557,2.796759605407715",1
data pages,"0.0,1.0,0.5,3.4625163078308105,5.058699131011963,2.722564458847046",0
data record,"0.0,1.0,0.55,3.897007942199707,5.927938938140869,2.239597797393799",0
data records,"0.0,1.0,0.6,3.799697160720825,5.6795334815979,2.1767044067382812",0
data set,"0.0,1.0,0.4,4.346022605895996,6.545348167419434,2.4773967266082764",1
data sets,"0.0,1.0,0.45,4.11782169342041,6.412449836730957,2.3715152740478516",1
data space,"0.0,1.0,0.5,3.325828790664673,4.954541206359863,2.9699177742004395",0
data storage,"0.0,1.0,0.6,3.9118545055389404,5.872445583343506,2.2597808837890625",0
data structures,"0.0,1.0,0.75,3.921123504638672,5.923365116119385,2.2927868366241455",0
data tables,"0.0,1.0,0.55,3.2509288787841797,5.916889667510986,2.3904638290405273",0
dense regions,"0.0,1.0,0.65,-0.8768737316131592,0.00420166552066803,0.533015787601471",0
dependency detection,"0.0,1.0,1.0,-4.848803520202637,2.5463199615478516,2.572195053100586",0
depth contours,"0.0,1.0,0.7,0.21478979289531708,-0.06656714528799057,0.8195145726203918",0
depth increases,"0.0,1.0,0.75,0.21633124351501465,-0.4445410966873169,0.699334979057312",0
depth value,"0.0,1.0,0.55,0.4453774392604828,0.5722051858901978,0.6884580850601196",0
depths Number,"0.0,1.0,0.65,6.366137504577637,1.3597441911697388,4.03719425201416",0
design decisions,"0.0,1.0,0.8,2.3315231800079346,-2.6952648162841797,3.7874369621276855",0
detected outlier,"0.0,1.0,0.8,-9.747078895568848,5.752373695373535,4.703056335449219",0
detection algorithm,"0.0,1.0,0.95,-3.223421096801758,8.70948600769043,4.214357376098633",0
detection algorithms,"0.0,1.0,1.0,-5.7039899826049805,2.234020709991455,3.063101053237915",0
detection approach,"0.0,1.0,0.9,-5.050454139709473,1.687917709350586,3.536712646484375",0
detection methods,"0.0,1.0,0.85,-5.517693042755127,2.9451749324798584,2.714517116546631",0
detection number,"0.0,1.0,0.8,1.3554205894470215,3.890045166015625,6.233808517456055",0
detection operations,"0.0,1.0,1.0,-4.288134574890137,2.7342782020568848,2.8959574699401855",0
detection problem,"0.0,1.0,0.85,-4.807168483734131,7.219945907592773,3.6590189933776855",0
detection procedure,"0.0,1.0,0.95,-4.238747596740723,2.304353952407837,3.165538787841797",0
detection procedures,"0.0,1.0,1.0,-5.149454116821289,2.6391549110412598,2.5055437088012695",0
detection queries,"0.0,1.0,0.85,-5.0395894050598145,2.48332142829895,2.421851873397827",0
detection task,"0.0,1.0,0.7,-10.059090614318848,7.52571964263916,4.833147048950195",0
detection test,"0.0,1.0,0.7,-1.5350651741027832,-1.1898677349090576,7.607248306274414",0
detection tests,"0.0,1.0,0.75,-7.444742202758789,3.3814172744750977,3.8031692504882812",0
detector station,"0.0,1.0,0.8,6.824013710021973,1.2324281930923462,4.181070804595947",0
detector stations,"0.0,1.0,0.85,2.2371249198913574,0.4793396592140198,1.3162578344345093",0
detector table,"0.0,1.0,0.7,1.4316810369491577,-0.1417076140642166,1.0040407180786133",0
difference distributions,"0.0,1.0,1.2,-0.5889437198638916,0.2337329089641571,0.235630065202713",0
difference value,"0.0,1.0,0.8,-0.12511295080184937,0.8876725435256958,0.29775574803352356",0
different attribute,"0.0,1.0,0.95,1.2824383974075317,6.4610795974731445,1.731933355331421",0
different circumstances,"0.0,1.0,1.15,0.621626079082489,1.284470796585083,0.3596416711807251",0
different data,"0.0,1.0,0.7,4.337552070617676,6.697216033935547,2.513765811920166",0
different example,"0.0,1.0,0.85,1.6399848461151123,1.0246089696884155,1.2130157947540283",0
different iterations,"0.0,1.0,1.0,0.8476482629776001,1.0062763690948486,0.5384595394134521",0
different locations,"0.0,1.0,0.95,0.380437970161438,1.0769160985946655,0.5422732830047607",0
different mechanism,"0.0,1.0,0.95,0.6937978863716125,1.4476613998413086,0.577020525932312",0
different nodes,"0.0,1.0,0.75,1.5661872625350952,2.6356449127197266,0.8531886339187622",0
different numbers,"0.0,1.0,0.85,2.228590488433838,1.780491828918457,1.373755931854248",0
different page,"0.0,1.0,0.7,-0.6203265190124512,2.317950487136841,1.0009456872940063",0
different values,"0.0,1.0,0.8,1.664251685142517,6.356595993041992,1.736047387123108",0
different volumes,"0.0,1.0,0.85,0.764647901058197,1.3190860748291016,0.45569878816604614",0
dimensional data,"0.0,1.0,0.8,3.8599536418914795,5.702078342437744,2.2089996337890625",0
discordancy tests,"0.0,1.0,0.85,-2.6234381198883057,0.8808568120002747,1.3985227346420288",0
discovered outliers,"0.0,1.0,0.95,6.4008002281188965,1.4450080394744873,3.9172563552856445",0
disk space,"0.0,1.0,0.5,-0.5570470094680786,-0.6464574933052063,1.233156442642212",0
distance density,"0.0,1.0,0.8,-0.3449922204017639,-0.38710129261016846,0.8282732367515564",0
distance function,"0.0,1.0,0.85,-0.962444543838501,-0.025311201810836792,0.7867076992988586",0
distribution Probability,"0.0,1.0,1.2,-2.7098159790039062,2.1853535175323486,1.3876415491104126",0
distribution properties,"0.0,1.0,1.15,-1.2683000564575195,-0.973751425743103,3.922640800476074",0
distribution value,"0.0,1.0,0.9,-1.747475266456604,2.340747356414795,1.1273188591003418",0
downtown Saint,"0.0,1.0,0.7,-0.13345462083816528,-0.05607743561267853,0.4242370128631592",0
efficient algorithm,"0.0,1.0,0.95,1.8689401149749756,5.4902753829956055,2.4260926246643066",0
efficient computation,"0.0,1.0,1.05,3.9216933250427246,-1.787813425064087,3.893104076385498",0
encompassing detectors,"0.0,1.0,1.1,0.30762946605682373,-0.13585126399993896,0.20611265301704407",0
enormous amounts,"0.0,1.0,0.8,0.06400323659181595,-0.0398612841963768,-0.17372697591781616",0
entire algorithm,"0.0,1.0,0.8,1.8417432308197021,6.05557918548584,1.8602532148361206",0
errors exceptions,"0.0,1.0,0.85,0.36669275164604187,0.7145900726318359,0.3390810787677765",0
example tests,"0.0,1.0,0.65,-1.4547195434570312,0.653770923614502,2.1844301223754883",0
exceptionoutlier detection,"0.0,1.0,1.3,-10.007536888122559,5.12594747543335,4.945558547973633",0
exhibits inconsistent,"0.0,1.0,1.05,0.4740593433380127,-0.24001286923885345,0.17738929390907288",0
expected total,"0.0,1.0,0.7,0.1896793246269226,0.501600980758667,0.014642100781202316",0
expected values,"0.0,1.0,0.75,0.9753625392913818,5.323807716369629,1.3339561223983765",0
experimental comparison,"0.0,1.0,1.15,0.23207241296768188,-0.8289703130722046,1.1873890161514282",0
experimental design,"0.0,1.0,0.95,2.4118740558624268,-2.5057833194732666,3.6881253719329834",0
experimental observation,"0.0,1.0,1.2,0.6678864359855652,0.004419557750225067,0.733697772026062",0
experimental results,"0.0,1.0,1.0,2.2918150424957275,-0.5006253719329834,1.968822956085205",0
explosive growth,"0.0,1.0,0.8,-0.32718122005462646,-0.05661492049694061,0.04538021981716156",0
fast algorithm,"0.0,1.0,0.7,1.9479540586471558,6.305954456329346,1.7751681804656982",0
ffl Check,"0.0,1.0,0.45,-0.5178077220916748,0.016292769461870193,0.3131293058395386",0
ffl Correctness,"0.0,1.0,0.75,-0.3708529472351074,0.27946770191192627,0.34317588806152344",0
ffl Efficiency,"0.0,1.0,0.7,-0.43901053071022034,-0.051137831062078476,0.1580837517976761",0
fixed Euclidean,"0.0,1.0,0.75,-0.7287948131561279,-0.18107855319976807,1.0048154592514038",0
fixed cardinality,"0.0,1.0,0.85,-1.4676098823547363,-0.300875723361969,1.687667965888977",0
fixed graph,"0.0,1.0,0.55,0.7204721570014954,0.30715325474739075,1.6190872192382812",0
flow information,"0.0,1.0,0.8,2.009854316711426,-2.2426860332489014,2.886566638946533",0
flow outliers,"0.0,1.0,0.65,6.382798671722412,1.451843500137329,3.62534499168396",0
following cost,"0.0,1.0,0.7,-5.178776264190674,1.806321144104004,3.779466390609741",0
following examples,"0.0,1.0,0.9,0.7414854764938354,-0.10441707819700241,0.8814264535903931",0
framework consisting,"0.0,1.0,1.0,0.14093376696109772,-0.39983701705932617,0.3004921078681946",0
