keyword,probability,label
load Results,3.2306818e-07,0
different machine,3.2306818e-07,0
detailed statement,3.2306818e-07,0
mean constant,3.2306818e-07,0
mean queue,3.2306818e-07,0
Random Task,3.2306818e-07,0
mean response,3.2306818e-07,0
mean slowdown,3.2306818e-07,0
individual hosts,3.2306818e-07,0
mean waiting,3.2306818e-07,0
measured distribution,3.2306818e-07,0
dispatch task,3.2306818e-07,0
Lower variance,3.2306818e-07,0
independent queue,3.2306818e-07,0
interarrival times,3.2306818e-07,0
incoming tasks,3.2306818e-07,0
incoming task,3.2306818e-07,0
maximum value,3.2306818e-07,0
incoming stream,3.2306818e-07,0
enhanced performance,3.2306818e-07,0
important property,3.2306818e-07,0
Log scale,3.2306818e-07,0
low task,3.2306818e-07,0
low load,3.2306818e-07,0
interest tracks,3.2306818e-07,0
dynamic load,3.2306818e-07,0
OUTSIDE,3.2306818e-07,0
dynamic process,3.2306818e-07,0
October Victoria,3.2306818e-07,0
immediate dispatch,3.2306818e-07,0
idle host,3.2306818e-07,0
identical performance,3.2306818e-07,0
longer tasks,3.2306818e-07,0
improvement increases,3.2306818e-07,0
lower priority,3.2306818e-07,0
dotted line,3.2306818e-07,0
Random policy,3.2306818e-07,0
distributional mean,3.2306818e-07,0
distribution function,3.2306818e-07,0
instantaneous load,3.2306818e-07,0
SLOWDOWN,3.2306818e-07,0
main performance,3.2306818e-07,0
instantaneous number,3.2306818e-07,0
input stream,3.2306818e-07,0
magnitude improvement,3.2306818e-07,0
lowest waiting,3.2306818e-07,0
lowest point,3.2306818e-07,0
distributed system,3.2306818e-07,0
distributed servers,3.2306818e-07,0
distributed server,3.2306818e-07,0
many applications,3.2306818e-07,0
many cases,3.2306818e-07,0
many citations,3.2306818e-07,0
many computer,3.2306818e-07,0
infinite mean,3.2306818e-07,0
mass function,3.2306818e-07,0
MEAN,3.2306818e-07,0
Random task,3.2306818e-07,0
MGh queue,3.2306818e-07,0
Rate Allocation,3.2306818e-07,0
equivalent definition,3.2306818e-07,0
lower system,3.2306818e-07,0
lower variability,3.2306818e-07,0
many models,3.2306818e-07,0
Nicosia Cyprus,3.2306818e-07,0
initial load,3.2306818e-07,0
many measurements,3.2306818e-07,0
instructional research,3.2306818e-07,0
many orders,3.2306818e-07,0
Melamed Phillip,3.2306818e-07,0
equivalent ways,3.2306818e-07,0
dynamic routing,3.2306818e-07,0
loads excess,3.2306818e-07,0
load unbalancing,3.2306818e-07,0
ith host,3.2306818e-07,0
different problem,3.2306818e-07,0
ith task,3.2306818e-07,0
load sharing,3.2306818e-07,0
Panlop Zeephongsekul,3.2306818e-07,0
load profiling,3.2306818e-07,0
Papadopoulos Systems,3.2306818e-07,0
empirical data,3.2306818e-07,0
Mean slowdown,3.2306818e-07,0
Many application,3.2306818e-07,0
different contexts,3.2306818e-07,0
Mean task,3.2306818e-07,0
internet servers,3.2306818e-07,0
Measured distribution,3.2306818e-07,0
load game,3.2306818e-07,0
Konstantinos Psounis,3.2306818e-07,0
load close,3.2306818e-07,0
load balancing,3.2306818e-07,0
load balance,3.2306818e-07,0
job size,3.2306818e-07,0
Scheduling Disciplines,3.2306818e-07,0
Pareto Distribution,3.2306818e-07,0
Pareto distribution,3.2306818e-07,0
Pareto task,3.2306818e-07,0
excess increases,3.2306818e-07,0
Melamed Michael,3.2306818e-07,0
Scheduling Improved,3.2306818e-07,0
Scheduling Valuation,3.2306818e-07,0
Parallel Job,3.2306818e-07,0
miniscule fraction,3.2306818e-07,0
empirical measurements,3.2306818e-07,0
discounted number,3.2306818e-07,0
host services,3.2306818e-07,0
host model,3.2306818e-07,0
host machines,3.2306818e-07,0
host case,3.2306818e-07,0
host Figure,3.2306818e-07,0
Osogami Alan,3.2306818e-07,0
Other generalizations,3.2306818e-07,0
higher variance,3.2306818e-07,0
long lifetimes,3.2306818e-07,0
higher variability,3.2306818e-07,0
long flows,3.2306818e-07,0
higher loads,3.2306818e-07,0
long delays,3.2306818e-07,0
higher load,3.2306818e-07,0
Reduction Variance,3.2306818e-07,0
log scale,3.2306818e-07,0
Outside arrival,3.2306818e-07,0
high load,3.2306818e-07,0
migration Parallel,3.2306818e-07,0
high loads,3.2306818e-07,0
Round Robin,3.2306818e-07,0
high one,3.2306818e-07,0
example Suppose,3.2306818e-07,0
host system,3.2306818e-07,0
high task,3.2306818e-07,0
SUBSYSTEM,3.2306818e-07,0
empirical workloads,3.2306818e-07,0
log plot,3.2306818e-07,0
example Figure,3.2306818e-07,0
high variability,3.2306818e-07,0
high variance,3.2306818e-07,0
middle range,3.2306818e-07,0
Load host,3.2306818e-07,0
environment tasks,3.2306818e-07,0
scheduling discipline,3.2306818e-07,0
Theorem applies,3.2306818e-07,0
Theorem Given,3.2306818e-07,0
shortest queue,3.2306818e-07,0
shortest line,3.2306818e-07,0
short tasks,3.2306818e-07,0
short flows,3.2306818e-07,0
short delays,3.2306818e-07,0
severe load,3.2306818e-07,0
several orders,3.2306818e-07,0
services tasks,3.2306818e-07,0
service times,3.2306818e-07,0
service time,3.2306818e-07,0
service requirements,3.2306818e-07,0
service requirement,3.2306818e-07,0
service platforms,3.2306818e-07,0
service demands,3.2306818e-07,0
service demand,3.2306818e-07,0
Cyprus Victoria,3.2306818e-07,0
servers Proceedings,3.2306818e-07,0
server systems,3.2306818e-07,0
DASD,3.2306818e-07,0
server system,3.2306818e-07,0
server jobs,3.2306818e-07,0
Computing Systems,3.2306818e-07,0
server expansion,3.2306818e-07,0
significant effect,3.2306818e-07,0
big tasks,3.2306818e-07,0
standard definition,3.2306818e-07,0
squared coefficient,3.2306818e-07,0
source host,3.2306818e-07,0
basic questions,3.2306818e-07,0
smallest waiting,3.2306818e-07,0
smaller coefficient,3.2306818e-07,0
small tasks,3.2306818e-07,0
small task,3.2306818e-07,0
small fraction,3.2306818e-07,0
Chiba Japan,3.2306818e-07,0
slowdown low,3.2306818e-07,0
slowdown formulas,3.2306818e-07,0
slowdown differentiation,3.2306818e-07,0
slight bend,3.2306818e-07,0
size variability,3.2306818e-07,0
size survey,3.2306818e-07,0
size distributions,3.2306818e-07,0
size distribution,3.2306818e-07,0
size Number,3.2306818e-07,0
best performer,3.2306818e-07,0
single host,3.2306818e-07,0
better task,3.2306818e-07,0
big task,3.2306818e-07,0
signment tasks,3.2306818e-07,0
UNIX,3.2306818e-07,0
DISPATCHER,3.2306818e-07,0
bursty process,3.2306818e-07,0
remaining work,3.2306818e-07,0
reduction refers,3.2306818e-07,0
reduced load,3.2306818e-07,0
recent paper,3.2306818e-07,0
recent measurements,3.2306818e-07,0
TIME,3.2306818e-07,0
TAGS,3.2306818e-07,0
reasons First,3.2306818e-07,0
reasonable performance,3.2306818e-07,0
reasonable level,3.2306818e-07,0
rate property,3.2306818e-07,0
rate Delta,3.2306818e-07,0
range excess,3.2306818e-07,0
System load,3.2306818e-07,0
queues Stochastic,3.2306818e-07,0
queue length,3.2306818e-07,0
psychological concern,3.2306818e-07,0
common knowledge,3.2306818e-07,0
Ephremides Varaiya,3.2306818e-07,0
Sum Figure,3.2306818e-07,0
processor allocation,3.2306818e-07,0
process management,3.2306818e-07,0
process lifetimes,3.2306818e-07,0
remember tasks,3.2306818e-07,0
send fraction,3.2306818e-07,0
central queue,3.2306818e-07,0
central dispatcher,3.2306818e-07,0
secondary performance,3.2306818e-07,0
second reason,3.2306818e-07,0
second moment,3.2306818e-07,0
second line,3.2306818e-07,0
Task assignment,3.2306818e-07,0
Task Assignment,3.2306818e-07,0
Tari Panlop,3.2306818e-07,0
Takayuki Osogami,3.2306818e-07,0
scenario excess,3.2306818e-07,0
scenario Weber,3.2306818e-07,0
scale Server,3.2306818e-07,0
same type,3.2306818e-07,0
Deferred Assignment,3.2306818e-07,0
Delta Mean,3.2306818e-07,0
same scenario,3.2306818e-07,0
same queue,3.2306818e-07,0
same effect,3.2306818e-07,0
routing problem,3.2306818e-07,0
capacity multiserver,3.2306818e-07,0
result optimality,3.2306818e-07,0
restricted model,3.2306818e-07,0
response time,3.2306818e-07,0
Different Loads,3.2306818e-07,0
Disciplines Theory,3.2306818e-07,0
process lifetime,3.2306818e-07,0
such application,3.2306818e-07,0
sweet spot,3.2306818e-07,0
variable users,3.2306818e-07,0
additional hosts,3.2306818e-07,0
variability workloads,3.2306818e-07,0
variability parameter,3.2306818e-07,0
variability characteristic,3.2306818e-07,0
utilization requirements,3.2306818e-07,0
utilization fXg,3.2306818e-07,0
user requirements,3.2306818e-07,0
administrative environments,3.2306818e-07,0
unknown duration,3.2306818e-07,0
underload Host,3.2306818e-07,0
unbounded Pareto,3.2306818e-07,0
unbalancing game,3.2306818e-07,0
unbalancing excess,3.2306818e-07,0
typical values,3.2306818e-07,0
algorithm work,3.2306818e-07,0
WAITING,3.2306818e-07,0
turn means,3.2306818e-07,0
truly elephants,3.2306818e-07,0
Assignment Policies,3.2306818e-07,0
Assignment Scheduling,3.2306818e-07,0
Assignment Task,3.2306818e-07,0
allocation Evaluation,3.2306818e-07,0
variance reduction,3.2306818e-07,0
alpha Figure,3.2306818e-07,0
Analytic Results,3.2306818e-07,0
Web May,3.2306818e-07,0
Zahir Tari,3.2306818e-07,0
workloads Performance,3.2306818e-07,0
workload model,3.2306818e-07,0
Zeephongsekul Task,3.2306818e-07,0
wonderful state,3.2306818e-07,0
Xiaobo Zhou,3.2306818e-07,0
World Wide,3.2306818e-07,0
ARRIVALS,3.2306818e-07,0
above example,3.2306818e-07,0
above paragraph,3.2306818e-07,0
above policies,3.2306818e-07,0
whole host,3.2306818e-07,0
web service,3.2306818e-07,0
Wide Web,3.2306818e-07,0
waiting time,3.2306818e-07,0
actual performance,3.2306818e-07,0
vital concern,3.2306818e-07,0
virtual queues,3.2306818e-07,0
actual sum,3.2306818e-07,0
Wei Xiaobo,3.2306818e-07,0
Web traffic,3.2306818e-07,0
All incoming,3.2306818e-07,0
additional benefit,3.2306818e-07,0
various task,3.2306818e-07,0
such environments,3.2306818e-07,0
alpha host,3.2306818e-07,0
August James,3.2306818e-07,0
assignment policy,3.2306818e-07,0
assignment problem,3.2306818e-07,0
tasks involves,3.2306818e-07,0
tasks fraction,3.2306818e-07,0
task sizes,3.2306818e-07,0
task size,3.2306818e-07,0
task service,3.2306818e-07,0
task multiple,3.2306818e-07,0
task hence,3.2306818e-07,0
Bounded Pareto,3.2306818e-07,0
task assignment,3.2306818e-07,0
task arrives,3.2306818e-07,0
Bradford Deferred,3.2306818e-07,0
Bradford Michael,3.2306818e-07,0
target host,3.2306818e-07,0
Broberg Zahir,3.2306818e-07,0
system requests,3.2306818e-07,0
system loads,3.2306818e-07,0
system load,3.2306818e-07,0
system Variance,3.2306818e-07,0
system Task,3.2306818e-07,0
system Implementing,3.2306818e-07,0
Ungureanu Benjamin,3.2306818e-07,0
Unix file,3.2306818e-07,0
alternative scheduling,3.2306818e-07,0
Unix filesystems,3.2306818e-07,0
Big tasks,3.2306818e-07,0
Victoria Ungureanu,3.2306818e-07,0
analytic convenience,3.2306818e-07,0
analytical tractability,3.2306818e-07,0
angry user,3.2306818e-07,0
application environments,3.2306818e-07,0
Variance reduction,3.2306818e-07,0
Variance Reduction,3.2306818e-07,0
traffic Task,3.2306818e-07,0
traffic Exploiting,3.2306818e-07,0
arbitrary arrival,3.2306818e-07,0
Balaji Prabhakar,3.2306818e-07,0
area traffic,3.2306818e-07,0
total load,3.2306818e-07,0
arrival process,3.2306818e-07,0
arrival rate,3.2306818e-07,0
times area,3.2306818e-07,0
Benjamin Melamed,3.2306818e-07,0
time distribution,3.2306818e-07,0
assignment Proceedings,3.2306818e-07,0
third flavor,3.2306818e-07,0
assignment algorithms,3.2306818e-07,0
assignment load,3.2306818e-07,0
assignment policies,3.2306818e-07,0
Unix process,3.2306818e-07,0
process behavior,3.2306818e-07,0
extra work,3.2306818e-07,0
optimal Winston,3.2306818e-07,0
Figure Mean,3.2306818e-07,0
Figure Load,3.2306818e-07,0
only option,3.2306818e-07,0
contrast Random,3.2306818e-07,0
power law,3.2306818e-07,0
other generalizations,3.2306818e-07,0
curve PrfProcess,3.2306818e-07,0
Figure All,3.2306818e-07,0
Future Work,3.2306818e-07,0
computer workloads,3.2306818e-07,0
performance metrics,3.2306818e-07,0
other reason,3.2306818e-07,0
next task,3.2306818e-07,0
Figure Measured,3.2306818e-07,0
Implementing Multiprocessor,3.2306818e-07,0
Heavy Tails,3.2306818e-07,0
Improved Utilization,3.2306818e-07,0
new task,3.2306818e-07,0
new service,3.2306818e-07,0
practical performance,3.2306818e-07,0
other system,3.2306818e-07,0
Gamma fraction,3.2306818e-07,0
Gang Scheduling,3.2306818e-07,0
other task,3.2306818e-07,0
Shaikh Rexford,3.2306818e-07,0
new hosts,3.2306818e-07,0
new host,3.2306818e-07,0
outside arrival,3.2306818e-07,0
performance goal,3.2306818e-07,0
outstanding work,3.2306818e-07,0
other flavors,3.2306818e-07,0
Shows incoming,3.2306818e-07,0
cute argument,3.2306818e-07,0
optimal thing,3.2306818e-07,0
cutoff point,3.2306818e-07,0
policies degrades,3.2306818e-07,0
original source,3.2306818e-07,0
platforms Computers,3.2306818e-07,0
Host count,3.2306818e-07,0
policy offers,3.2306818e-07,0
poor model,3.2306818e-07,0
Host counts,3.2306818e-07,0
Host experience,3.2306818e-07,0
cyclical fashion,3.2306818e-07,0
original task,3.2306818e-07,0
context switching,3.2306818e-07,0
context switch,3.2306818e-07,0
optimal assignment,3.2306818e-07,0
possible task,3.2306818e-07,0
context switches,3.2306818e-07,0
Special interest,3.2306818e-07,0
Fractal patterns,3.2306818e-07,0
Squillante Cycle,3.2306818e-07,0
Figure Server,3.2306818e-07,0
Figure Second,3.2306818e-07,0
Figure Rename,3.2306818e-07,0
Figure Parameters,3.2306818e-07,0
Fragkiskos Papadopoulos,3.2306818e-07,0
dad Micha,3.2306818e-07,0
considerable work,3.2306818e-07,0
possible observation,3.2306818e-07,0
current comparison,3.2306818e-07,0
new performance,3.2306818e-07,0
Stochastic Modeling,3.2306818e-07,0
FCFS,3.2306818e-07,0
HD,3.2306818e-07,0
previous work,3.2306818e-07,0
Exponential distribution,3.2306818e-07,0
Exploiting process,3.2306818e-07,0
cumulative distribution,3.2306818e-07,0
parallel workload,3.2306818e-07,0
Servers Load,3.2306818e-07,0
couple orders,3.2306818e-07,0
priori information,3.2306818e-07,0
particular measurements,3.2306818e-07,0
parallel processors,3.2306818e-07,0
Server expansion,3.2306818e-07,0
Server Expansion,3.2306818e-07,0
Slowdown Differentiation,3.2306818e-07,0
Internet Servers,3.2306818e-07,0
priori knowledge,3.2306818e-07,0
Expansion Performance,3.2306818e-07,0
decreasing failure,3.2306818e-07,0
fXg constant,3.2306818e-07,0
probability distributions,3.2306818e-07,0
probability mass,3.2306818e-07,0
Servers Cluster,3.2306818e-07,0
Infinite variance,3.2306818e-07,0
poisson arrivals,3.2306818e-07,0
previous literature,3.2306818e-07,0
FTP,3.2306818e-07,0
preemptible model,3.2306818e-07,0
preemptible tasks,3.2306818e-07,0
particular model,3.2306818e-07,0
Industrial Engineering,3.2306818e-07,0
previous paper,3.2306818e-07,0
audio streams,2.329713e-07,0
cost result,2.329713e-07,0
application protocol,2.329713e-07,0
attainable goal,2.329713e-07,0
error control,2.329713e-07,0
authors Survey,2.329713e-07,0
crucial factor,2.329713e-07,0
environmental factors,2.329713e-07,0
crucial research,2.329713e-07,0
error code,2.329713e-07,0
disconnection adaptivity,2.329713e-07,0
customized error,2.329713e-07,0
crystal display,2.329713e-07,0
authors research,2.329713e-07,0
error process,2.329713e-07,0
error rate,2.329713e-07,0
environment Low,2.329713e-07,0
current costs,2.329713e-07,0
conventional tasks,2.329713e-07,0
conventional PCs,2.329713e-07,0
disjoint path,2.329713e-07,0
application specic,2.329713e-07,0
control security,2.329713e-07,0
error correction,2.329713e-07,0
customized combination,2.329713e-07,0
error conditions,2.329713e-07,0
evaluating channel,2.329713e-07,0
dierent techniques,2.329713e-07,0
evolutionary computation,2.329713e-07,0
dierent scenarios,2.329713e-07,0
dierent power,2.329713e-07,0
dierent perspectives,2.329713e-07,0
dierent page,2.329713e-07,0
digital audio,2.329713e-07,0
ash memory,2.329713e-07,0
critical mobiles,2.329713e-07,0
custom wireless,2.329713e-07,0
dierent metrics,2.329713e-07,0
dierent trees,2.329713e-07,0
error rates,2.329713e-07,0
error compensation,2.329713e-07,0
coverage cell,2.329713e-07,0
area register,2.329713e-07,0
architectural techniques,2.329713e-07,0
direct result,2.329713e-07,0
disaster relief,2.329713e-07,0
coverage area,2.329713e-07,0
detailed results,2.329713e-07,0
applications Control,2.329713e-07,0
example channel,2.329713e-07,0
asymmetric links,2.329713e-07,0
equal rates,2.329713e-07,0
error bursts,2.329713e-07,0
dierent approaches,2.329713e-07,0
digital signal,2.329713e-07,0
complex set,2.329713e-07,0
application layer,2.329713e-07,0
access packet,2.329713e-07,0
access protocol,2.329713e-07,0
database design,2.329713e-07,0
database access,2.329713e-07,0
access protocols,2.329713e-07,0
access system,2.329713e-07,0
depleted energy,2.329713e-07,0
access technique,2.329713e-07,0
access control,2.329713e-07,0
access time,2.329713e-07,0
data stream,2.329713e-07,0
data segment,2.329713e-07,0
external events,2.329713e-07,0
adapter cards,2.329713e-07,0
adaptive algorithms,2.329713e-07,0
design August,2.329713e-07,0
adaptive error,2.329713e-07,0
adaptive video,2.329713e-07,0
data transport,2.329713e-07,0
acceptable ranges,2.329713e-07,0
acceptable range,2.329713e-07,0
above techniques,2.329713e-07,0
Yufei Tao,2.329713e-07,0
extra delay,2.329713e-07,0
Yuvraj Agarwal,2.329713e-07,0
Yuzhen Liu,2.329713e-07,0
Zadorozhny Panos,2.329713e-07,0
dedicated wireless,2.329713e-07,0
delivery service,2.329713e-07,0
Zarki Swann,2.329713e-07,0
decreased update,2.329713e-07,0
Zhang Hang,2.329713e-07,0
Zhang Tradeoffs,2.329713e-07,0
Zhao Miguel,2.329713e-07,0
Zorzi Distributed,2.329713e-07,0
Zulfikar Ramzan,2.329713e-07,0
ability security,2.329713e-07,0
above error,2.329713e-07,0
decompression chip,2.329713e-07,0
database systems,2.329713e-07,0
above protocols,2.329713e-07,0
adaptivity support,2.329713e-07,0
added functionality,2.329713e-07,0
added responsibility,2.329713e-07,0
addition turnaround,2.329713e-07,0
data link,2.329713e-07,0
data delivery,2.329713e-07,0
data communication,2.329713e-07,0
algorithmic factors,2.329713e-07,0
data channel,2.329713e-07,0
data June,2.329713e-07,0
exciting topic,2.329713e-07,0
excessive power,2.329713e-07,0
excessive network,2.329713e-07,0
authors state,2.329713e-07,0
allocated slots,2.329713e-07,0
